league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,away_points,away_expected_points,away_goals,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_points,home_expected_points,home_goals,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions,home_possession,home_formation,home_opp_formation,away_possession,away_formation,away_opp_formation
3,2023,23300,2024-03-30 14:30:00,136,125,RB Leipzig,Mainz,MAI,RBL,1,0.2874,0,1.00565,1.00565,-1.91402,11.88,2,1,2.5845,0,2.91967,2.91967,1.91402,7.0,13,0.67,04/04/2002,03/04/2003,0.33,03/04/2003,04/04/2002
3,2023,23301,2024-03-30 14:30:00,119,120,Bayer Leverkusen,Hoffenheim,HOF,LEV,0,0.1651,1,0.657688,0.657688,-2.3790319999999996,34.833333333333336,8,3,2.7484,2,3.03672,3.03672,2.3790319999999996,8.681818181818182,29,0.68,03/04/2003,05/03/2002,0.32,05/03/2002,03/04/2003
3,2023,23302,2024-03-30 14:30:00,132,240,Eintracht Frankfurt,Union Berlin,UNI,EIN,1,1.1892,0,1.07679,1.07679,-0.23211,15.047619047619047,3,1,1.521,0,1.3089,1.3089,0.23211,6.785714285714286,19,0.65,03/04/2003,03/04/2003,0.36,03/04/2003,03/04/2003
3,2023,23303,2024-03-30 14:30:00,130,135,Borussia Monchengladbach,Freiburg,FRE,BMG,3,1.5778,3,2.08769,2.08769,0.2434999999999998,12.23076923076923,7,0,1.174,0,1.84419,1.84419,-0.2434999999999998,14.65,8,0.54,4-2-3-1,3-4-1-2,0.46,3-4-1-2,4-2-3-1
3,2023,23304,2024-03-30 14:30:00,123,131,Werder Bremen,Wolfsburg,WOL,WER,3,2.5516,2,2.44615,2.44615,1.7073679999999998,15.4,11,0,0.304,0,0.738782,0.738782,-1.7073679999999998,11.142857142857142,4,0.49,03/05/2002,03/04/2003,0.51,03/04/2003,03/05/2002
3,2023,23299,2024-03-30 17:30:00,117,129,Bayern Munich,Borussia Dortmund,DOR,BAY,3,0.8829,2,1.25844,1.25844,-0.65032,24.857142857142858,7,0,1.8759,0,1.90876,1.90876,0.65032,9.0,9,0.61,4-2-3-1,04/03/2003,0.39,04/03/2003,4-2-3-1
3,2023,23306,2024-03-31 14:30:00,121,134,Augsburg,Koln,COL,AUG,1,1.0484,1,1.6795,1.6795,-0.45181,8.8,4,1,1.6802,1,2.13131,2.13131,0.45181,7.625,22,0.56,04/04/2002,4-2-3-1,0.44,4-2-3-1,04/04/2002
3,2023,23307,2024-03-31 16:30:00,133,280,Stuttgart,Heidenheim,HEI,STU,1,0.5283,3,1.62523,1.62523,-1.4335700000000002,25.85,3,1,2.2953,3,3.0588,3.0588,1.4335700000000002,7.222222222222222,16,0.73,4-2-2-2,4-2-3-1,0.27,4-2-3-1,4-2-2-2
3,2023,23305,2024-03-31 18:30:00,268,127,Bochum,Darmstadt,DAR,BOC,1,0.4706,2,0.879015,0.879015,-1.4134950000000002,14.125,5,1,2.3522,2,2.29251,2.29251,1.4134950000000002,8.7,9,0.57,04/03/2003,4-1-3-2,0.43,4-1-3-2,04/03/2003
3,2023,23311,2024-04-05 18:30:00,132,123,Eintracht Frankfurt,Werder Bremen,WER,EIN,1,0.9873,1,1.60098,1.60098,-0.5879999999999999,12.692307692307692,3,1,1.7712,1,2.18898,2.18898,0.5879999999999999,7.9411764705882355,15,0.67,04/04/2002,03/05/2002,0.33,03/05/2002,04/04/2002
3,2023,23309,2024-04-06 13:30:00,240,119,Union Berlin,Bayer Leverkusen,LEV,UNI,3,2.8545999999999996,1,2.7617,2.00393,1.734065,9.7,11,0,0.0859,0,0.269865,0.269865,-1.734065,20.166666666666668,2,0.34,03/05/2002,03/04/2003,0.66,03/04/2003,03/05/2002
3,2023,23310,2024-04-06 13:30:00,135,136,Freiburg,RB Leipzig,RBL,FRE,3,2.2905,4,2.88698,2.88698,2.085774,11.714285714285714,7,0,0.5226,1,1.55898,0.801206,-2.085774,17.1,7,0.46,03/04/2003,4-2-2-2,0.54,4-2-2-2,03/04/2003
3,2023,23313,2024-04-06 13:30:00,125,127,Mainz,Darmstadt,DAR,MAI,0,0.0596999999999999,0,0.558152,0.558152,-3.2915780000000003,21.066666666666663,4,3,2.9055,4,3.84973,3.84973,3.2915780000000003,9.473684210526317,9,0.6,03/04/2003,4-1-3-2,0.4,4-1-3-2,03/04/2003
3,2023,23315,2024-04-06 13:30:00,280,117,Heidenheim,Bayern Munich,BAY,HEI,0,1.9206999999999996,2,2.12066,2.12066,0.7701800000000001,7.727272727272728,19,3,0.8442999999999999,3,1.35048,1.35048,-0.7701800000000001,23.466666666666665,8,0.33,4-2-3-1,4-2-3-1,0.67,4-2-3-1,4-2-3-1
3,2023,23316,2024-04-06 13:30:00,134,268,Koln,Bochum,BOC,COL,0,0.9709,1,0.777136,0.777136,-0.460194,7.6,2,3,1.7185,2,1.23733,1.23733,0.460194,6.157894736842105,6,0.56,4-2-3-1,4-3-1-2,0.44,4-3-1-2,4-2-3-1
3,2023,23308,2024-04-06 16:30:00,129,133,Borussia Dortmund,Stuttgart,STU,DOR,3,0.6917,1,1.82865,1.82865,-1.1246799999999997,15.55,2,0,2.1224,0,2.95333,2.95333,1.1246799999999997,16.15,10,0.52,04/03/2003,03/04/2003,0.49,03/04/2003,04/03/2003
3,2023,23314,2024-04-07 13:30:00,120,121,Hoffenheim,Augsburg,AUG,HOF,0,0.4375,1,0.806763,0.806763,-1.413007,8.84375,8,3,2.3938,3,2.21977,2.21977,1.413007,14.428571428571429,5,0.55,3-4-1-2,05/03/2002,0.45,05/03/2002,3-4-1-2
3,2023,23312,2024-04-07 15:30:00,131,130,Wolfsburg,Borussia Monchengladbach,BMG,WOL,3,1.4561000000000002,3,1.38704,1.38704,0.1201499999999999,19.60869565217391,4,0,1.2605,1,1.26689,1.26689,-0.1201499999999999,20.53846153846154,3,0.61,04/04/2002,03/04/2003,0.39,03/04/2003,04/04/2002
3,2023,23323,2024-04-12 18:30:00,121,240,Augsburg,Union Berlin,UNI,AUG,0,1.2298,0,1.55042,1.55042,-0.1568800000000001,10.80952380952381,12,3,1.5118,2,1.7073,1.7073,0.1568800000000001,13.333333333333334,8,0.47,04/04/2002,03/05/2002,0.53,03/05/2002,04/04/2002
3,2023,23317,2024-04-13 13:30:00,117,134,Bayern Munich,Koln,COL,BAY,0,0.3893,0,0.766768,0.766768,-1.580282,12.030303030303031,1,3,2.4455,2,2.34705,2.34705,1.580282,12.846153846153848,10,0.69,4-2-3-1,04/04/2002,0.31,04/04/2002,4-2-3-1
3,2023,23318,2024-04-13 13:30:00,136,131,RB Leipzig,Wolfsburg,WOL,RBL,0,0.3678,0,0.323042,0.323042,-1.358348,15.80952380952381,6,3,2.4303000000000003,3,1.68139,1.68139,1.358348,11.962962962962964,6,0.5,4-2-2-2,03/04/2003,0.5,03/04/2003,4-2-2-2
3,2023,23320,2024-04-13 13:30:00,125,120,Mainz,Hoffenheim,HOF,MAI,0,0.1689999999999999,1,0.529727,0.529727,-2.0541530000000003,7.761904761904762,0,3,2.7298,4,2.58388,2.58388,2.0541530000000003,11.470588235294118,8,0.47,03/04/2003,03/05/2002,0.53,03/05/2002,03/04/2003
3,2023,23321,2024-04-13 13:30:00,130,129,Borussia Monchengladbach,Borussia Dortmund,DOR,BMG,3,1.8974,2,1.80703,1.04926,-0.1230199999999999,16.625,7,0,0.8471,1,1.17228,1.17228,0.1230199999999999,17.94736842105263,9,0.46,03/04/2003,4-2-3-1,0.54,4-2-3-1,03/04/2003
3,2023,23322,2024-04-13 13:30:00,268,280,Bochum,Heidenheim,HEI,BOC,1,1.604,1,1.40689,1.40689,0.2897499999999999,13.944444444444445,1,1,1.1255,1,1.11714,1.11714,-0.2897499999999999,4.586206896551724,5,0.61,4-2-3-1,4-2-3-1,0.39,4-2-3-1,4-2-3-1
3,2023,23324,2024-04-13 16:30:00,133,132,Stuttgart,Eintracht Frankfurt,EIN,STU,0,0.7239,0,0.565621,0.565621,-0.6963689999999999,14.333333333333334,6,3,1.9851,3,1.26199,1.26199,0.6963689999999999,19.9375,9,0.55,4-2-3-1,4-2-2-2,0.45,4-2-2-2,4-2-3-1
3,2023,23325,2024-04-14 13:30:00,127,135,Darmstadt,Freiburg,FRE,DAR,3,1.6732999999999998,1,1.34437,1.34437,0.3820950000000001,21.846153846153847,7,0,1.0373,0,0.962275,0.962275,-0.3820950000000001,12.476190476190476,1,0.53,3-4-1-2,03/04/2003,0.47,03/04/2003,3-4-1-2
3,2023,23319,2024-04-14 15:30:00,119,123,Bayer Leverkusen,Werder Bremen,WER,LEV,0,0.1417999999999999,0,0.885426,0.885426,-1.692584,26.466666666666665,1,3,2.7857,5,3.33579,2.57801,1.692584,15.772727272727272,10,0.56,03/04/2003,03/05/2002,0.44,03/05/2002,03/04/2003
3,2023,23329,2024-04-19 18:30:00,132,121,Eintracht Frankfurt,Augsburg,AUG,EIN,0,0.4231,1,0.597958,0.597958,-1.289482,15.5,8,3,2.3818,3,1.88744,1.88744,1.289482,16.818181818181817,5,0.63,04/04/2002,04/04/2002,0.38,04/04/2002,04/04/2002
3,2023,23330,2024-04-20 13:30:00,131,268,Wolfsburg,Bochum,BOC,WOL,0,1.369,0,1.37904,1.37904,0.0309000000000001,5.961538461538462,7,3,1.3281999999999998,1,1.34814,1.34814,-0.0309000000000001,8.636363636363637,5,0.46,03/04/2003,4-2-3-1,0.54,4-2-3-1,03/04/2003
3,2023,23331,2024-04-20 13:30:00,134,127,Koln,Darmstadt,DAR,COL,3,2.0395000000000003,2,1.95124,1.95124,0.8395400000000002,11.80952380952381,10,0,0.7285,0,1.1117,1.1117,-0.8395400000000002,8.380952380952381,8,0.57,04/04/2002,03/04/2003,0.43,03/04/2003,04/04/2002
3,2023,23332,2024-04-20 13:30:00,120,130,Hoffenheim,Borussia Monchengladbach,BMG,HOF,0,0.5634,3,1.36369,1.36369,-1.40909,26.0,4,3,2.2674000000000003,4,2.77278,2.77278,1.40909,12.55,14,0.59,03/05/2002,3-4-1-2,0.41,3-4-1-2,03/05/2002
3,2023,23334,2024-04-20 13:30:00,280,136,Heidenheim,RB Leipzig,RBL,HEI,3,1.5468,2,1.58114,1.58114,0.22866,17.5,5,0,1.1562,1,1.35248,1.35248,-0.22866,15.875,3,0.39,4-1-4-1,4-2-2-2,0.61,4-2-2-2,4-1-4-1
3,2023,23327,2024-04-20 16:30:00,240,117,Union Berlin,Bayern Munich,BAY,UNI,3,1.9955,5,1.92795,1.92795,0.8593200000000001,11.521739130434783,16,0,0.776,1,1.06863,1.06863,-0.8593200000000001,17.958333333333332,6,0.36,03/05/2002,4-2-3-1,0.64,4-2-3-1,03/05/2002
3,2023,23333,2024-04-21 13:30:00,123,133,Werder Bremen,Stuttgart,STU,WER,0,2.603,1,3.32355,3.32355,2.67357,5.121212121212121,19,3,0.2783,2,1.40776,0.64998,-2.67357,22.88888888888889,1,0.31,03/04/2003,03/05/2002,0.69,03/05/2002,03/04/2003
3,2023,23326,2024-04-21 15:30:00,129,119,Borussia Dortmund,Bayer Leverkusen,LEV,DOR,1,1.9993,1,1.51278,1.51278,0.738783,14.590909090909092,10,1,0.7342,1,0.773997,0.773997,-0.738783,13.636363636363637,8,0.48,04/05/2001,03/04/2003,0.52,03/04/2003,04/05/2001
3,2023,23328,2024-04-21 17:30:00,135,125,Freiburg,Mainz,MAI,FRE,1,1.5081,1,1.47938,1.47938,0.2236599999999999,6.241379310344827,5,1,1.2156,1,1.25572,1.25572,-0.2236599999999999,10.241379310344827,4,0.4,03/04/2003,03/04/2003,0.6,03/04/2003,03/04/2003
3,2023,23341,2024-04-26 18:30:00,268,120,Bochum,Hoffenheim,HOF,BOC,0,0.1695999999999999,2,1.28293,1.28293,-2.62736,7.764705882352941,0,3,2.7525999999999997,3,3.91029,3.91029,2.62736,9.727272727272728,8,0.45,4-2-3-1,03/05/2002,0.55,03/05/2002,4-2-3-1
3,2023,23335,2024-04-27 13:30:00,117,132,Bayern Munich,Eintracht Frankfurt,EIN,BAY,0,0.0611,1,0.392852,0.392852,-2.145858,24.3125,5,3,2.9045,2,3.29649,2.53871,2.145858,8.161290322580646,9,0.62,4-2-3-1,03/05/2002,0.38,03/05/2002,4-2-3-1
3,2023,23336,2024-04-27 13:30:00,136,129,RB Leipzig,Borussia Dortmund,DOR,RBL,0,0.7482,1,1.7764,1.7764,-0.97272,9.272727272727272,13,3,2.0451,4,2.74912,2.74912,0.97272,15.227272727272728,12,0.39,4-2-2-2,04/05/2001,0.62,04/05/2001,4-2-2-2
3,2023,23337,2024-04-27 13:30:00,135,131,Freiburg,Wolfsburg,WOL,FRE,3,0.4165,2,0.583145,0.583145,-0.5216350000000001,11.944444444444445,3,0,2.3917,1,1.86256,1.10478,0.5216350000000001,11.0,7,0.51,03/04/2003,04/04/2002,0.49,04/04/2002,03/04/2003
3,2023,23342,2024-04-27 13:30:00,121,123,Augsburg,Werder Bremen,WER,AUG,3,2.6919,3,2.53138,1.7736,1.23103,11.052631578947368,9,0,0.2016,0,0.54257,0.54257,-1.23103,4.818181818181818,6,0.54,04/04/2002,03/04/2003,0.46,03/04/2003,04/04/2002
3,2023,23338,2024-04-27 16:30:00,119,133,Bayer Leverkusen,Stuttgart,STU,LEV,1,1.6558000000000002,2,2.02009,2.02009,0.3543,10.304347826086955,8,1,1.0873,2,1.66579,1.66579,-0.3543,16.2,6,0.49,03/04/2003,4-2-2-2,0.51,4-2-2-2,03/04/2003
3,2023,23340,2024-04-28 13:30:00,130,240,Borussia Monchengladbach,Union Berlin,UNI,BMG,1,1.2970000000000002,0,1.11351,1.11351,-0.0967,10.866666666666667,6,1,1.3912000000000002,0,1.21021,1.21021,0.0967,20.571428571428573,3,0.51,03/04/2003,3-4-1-2,0.49,3-4-1-2,03/04/2003
3,2023,23339,2024-04-28 15:30:00,125,134,Mainz,Koln,COL,MAI,1,2.0855,1,2.85686,1.34147,-0.54786,7.3076923076923075,8,1,0.7031,1,1.88933,1.88933,0.54786,10.095238095238097,9,0.39,03/04/2003,4-2-3-1,0.61,4-2-3-1,03/04/2003
3,2023,23343,2024-04-28 17:30:00,127,280,Darmstadt,Heidenheim,HEI,DAR,3,2.1991,1,1.49165,1.49165,0.959603,9.0,6,0,0.5563,0,0.532047,0.532047,-0.959603,12.4,6,0.46,3-4-1-2,4-1-3-2,0.54,4-1-3-2,3-4-1-2
3,2023,23349,2024-05-03 18:30:00,120,136,Hoffenheim,RB Leipzig,RBL,HOF,1,0.8125000000000001,1,1.03434,1.03434,-0.7693300000000001,37.375,5,1,1.9387,1,1.80367,1.80367,0.7693300000000001,19.5,10,0.56,03/05/2002,4-2-2-2,0.45,4-2-2-2,03/05/2002
3,2023,23344,2024-05-04 13:30:00,129,121,Borussia Dortmund,Augsburg,AUG,DOR,0,0.7955,1,2.56978,2.56978,-1.1012299999999997,17.17391304347826,13,3,2.0288,5,3.67101,3.67101,1.1012299999999997,16.333333333333332,8,0.61,4-2-3-1,3-4-1-2,0.4,3-4-1-2,4-2-3-1
3,2023,23347,2024-05-04 13:30:00,131,127,Wolfsburg,Darmstadt,DAR,WOL,0,0.0732,0,0.372357,0.372357,-2.787993,17.22222222222222,7,3,2.8809,3,3.16035,3.16035,2.787993,21.428571428571427,12,0.54,4-2-3-1,3-4-1-2,0.47,3-4-1-2,4-2-3-1
3,2023,23350,2024-05-04 13:30:00,123,130,Werder Bremen,Borussia Monchengladbach,BMG,WER,1,2.0915000000000004,2,2.28533,1.52756,0.2113800000000001,19.27777777777778,8,1,0.7001,2,1.31618,1.31618,-0.2113800000000001,12.869565217391305,13,0.56,03/04/2003,3-1-4-2,0.44,3-1-4-2,03/04/2003
3,2023,23351,2024-05-04 13:30:00,133,117,Stuttgart,Bayern Munich,BAY,STU,0,1.3521,1,1.92761,1.16984,-0.8407600000000002,36.6,3,3,1.3977,3,2.0106,2.0106,0.8407600000000002,11.785714285714286,9,0.6,4-2-2-2,4-2-3-1,0.4,4-2-3-1,4-2-2-2
3,2023,23348,2024-05-04 16:30:00,134,135,Koln,Freiburg,FRE,COL,1,1.4133,0,1.12733,1.12733,0.0379699999999998,15.6,4,1,1.2533999999999998,0,1.08936,1.08936,-0.0379699999999998,8.185185185185185,7,0.56,4-2-3-1,03/04/2003,0.44,03/04/2003,4-2-3-1
3,2023,23345,2024-05-05 13:30:00,240,268,Union Berlin,Bochum,BOC,UNI,3,1.6407999999999998,4,1.84679,1.84679,0.3511799999999998,8.777777777777779,8,0,1.1125,3,1.49561,1.49561,-0.3511799999999998,7.636363636363637,8,0.48,03/05/2002,4-2-3-1,0.52,4-2-3-1,03/05/2002
3,2023,23346,2024-05-05 15:30:00,132,119,Eintracht Frankfurt,Bayer Leverkusen,LEV,EIN,3,2.4133,5,3.11322,1.59783,0.0219900000000001,66.6,6,0,0.4411,1,1.57584,1.57584,-0.0219900000000001,9.814814814814817,8,0.55,4-2-2-2,03/04/2003,0.45,03/04/2003,4-2-2-2
3,2023,23352,2024-05-05 17:30:00,280,125,Heidenheim,Mainz,MAI,HEI,1,1.9739,1,2.2312,2.2312,0.8055499999999998,12.15,9,1,0.8078000000000001,1,1.42565,1.42565,-0.8055499999999998,19.866666666666667,7,0.46,4-1-3-2,03/04/2003,0.54,03/04/2003,4-1-3-2
3,2023,23360,2024-05-10 18:30:00,121,133,Augsburg,Stuttgart,STU,AUG,3,2.3147,1,1.82603,1.82603,1.263668,9.636363636363637,15,0,0.4799,0,0.562362,0.562362,-1.263668,21.041666666666668,4,0.23,4-3-1-2,4-2-2-2,0.77,4-2-2-2,4-3-1-2
3,2023,23354,2024-05-11 13:30:00,136,123,RB Leipzig,Werder Bremen,WER,RBL,1,0.8889,1,1.0305,1.0305,-0.57911,13.285714285714286,7,1,1.8444,1,1.60961,1.60961,0.57911,16.75,9,0.44,03/04/2003,03/04/2003,0.56,03/04/2003,03/04/2003
3,2023,23355,2024-05-11 13:30:00,135,280,Freiburg,Heidenheim,HEI,FRE,1,0.4462,1,0.634464,0.634464,-1.235036,19.571428571428573,5,1,2.3422,1,1.8695,1.8695,1.235036,15.117647058823527,9,0.56,03/04/2003,4-2-3-1,0.44,4-2-3-1,03/04/2003
3,2023,23357,2024-05-11 13:30:00,130,132,Borussia Monchengladbach,Eintracht Frankfurt,EIN,BMG,1,2.7265,1,2.33139,2.33139,2.007843,13.3,14,1,0.1735,1,0.323547,0.323547,-2.007843,12.407407407407408,2,0.45,03/05/2002,03/05/2002,0.56,03/05/2002,03/05/2002
3,2023,23358,2024-05-11 13:30:00,134,240,Koln,Union Berlin,UNI,COL,0,0.4704,2,1.66062,0.902839,-1.363551,13.444444444444445,3,3,2.3553,3,3.02417,2.26639,1.363551,5.476190476190476,6,0.62,4-2-3-1,03/04/2003,0.38,03/04/2003,4-2-3-1
3,2023,23356,2024-05-11 16:30:00,125,129,Mainz,Borussia Dortmund,DOR,MAI,0,0.0835,0,0.398966,0.398966,-2.655064,8.5,9,3,2.8663,3,3.05403,3.05403,2.655064,12.433333333333334,8,0.32,03/04/2003,04/03/2003,0.69,04/03/2003,03/04/2003
3,2023,23361,2024-05-12 13:30:00,127,120,Darmstadt,Hoffenheim,HOF,DAR,3,2.9271000000000003,6,3.67135,3.67135,3.204121,21.916666666666668,9,0,0.0453,0,0.467229,0.467229,-3.204121,25.526315789473685,2,0.4,03/04/2003,3-4-1-2,0.6,3-4-1-2,03/04/2003
3,2023,23353,2024-05-12 15:30:00,117,131,Bayern Munich,Wolfsburg,WOL,BAY,0,0.8888,0,0.132383,0.132383,-0.239137,27.77777777777778,3,3,1.4843,2,0.37152,0.37152,0.239137,18.944444444444443,6,0.59,4-2-3-1,3-5-1-1,0.41,3-5-1-1,4-2-3-1
3,2023,23359,2024-05-12 17:30:00,268,119,Bochum,Bayer Leverkusen,LEV,BOC,3,2.9894,5,4.59495,3.83718,3.615664,7.631578947368421,17,0,0.0062,0,0.221516,0.221516,-3.615664,21.357142857142858,0,0.33,4-2-3-1,03/04/2003,0.68,03/04/2003,4-2-3-1
3,2023,23362,2024-05-18 13:30:00,129,127,Borussia Dortmund,Darmstadt,DAR,DOR,0,0.0423,0,0.281801,0.281801,-2.770799,17.44,4,3,2.928,4,3.0526,3.0526,2.770799,11.461538461538462,17,0.73,04/03/2003,3-4-1-2,0.27,3-4-1-2,04/03/2003
3,2023,23363,2024-05-18 13:30:00,240,135,Union Berlin,Freiburg,FRE,UNI,0,0.4186999999999999,1,0.963773,0.963773,0.276096,10.8125,7,3,2.4062,2,2.28943,0.687677,-0.276096,13.869565217391305,5,0.37,03/04/2003,4-2-3-1,0.63,4-2-3-1,03/04/2003
3,2023,23364,2024-05-18 13:30:00,119,121,Bayer Leverkusen,Augsburg,AUG,LEV,0,0.5874,1,1.19936,1.19936,-1.20289,27.2,8,3,2.2242,2,2.40225,2.40225,1.20289,14.375,13,0.65,03/04/2003,04/04/2002,0.35,04/04/2002,03/04/2003
3,2023,23365,2024-05-18 13:30:00,132,136,Eintracht Frankfurt,RB Leipzig,RBL,EIN,1,0.804,2,1.79078,1.033,-0.83413,12.833333333333334,4,1,1.9581,2,2.62491,1.86713,0.83413,11.724137931034482,6,0.47,03/04/2003,4-2-2-2,0.53,4-2-2-2,03/04/2003
3,2023,23366,2024-05-18 13:30:00,131,125,Wolfsburg,Mainz,MAI,WOL,3,2.0606,3,2.37382,2.37382,0.8492199999999999,12.55,4,0,0.6938000000000001,1,1.5246,1.5246,-0.8492199999999999,4.458333333333333,8,0.64,03/04/2003,03/04/2003,0.36,03/04/2003,03/04/2003
3,2023,23367,2024-05-18 13:30:00,120,117,Hoffenheim,Bayern Munich,BAY,HOF,0,0.8741,2,1.69159,1.69159,-0.7502899999999999,13.31578947368421,8,3,1.9073,4,2.44188,2.44188,0.7502899999999999,14.416666666666666,12,0.48,03/04/2003,03/04/2003,0.52,03/04/2003,03/04/2003
3,2023,23368,2024-05-18 13:30:00,123,268,Werder Bremen,Bochum,BOC,WER,0,0.5672,1,2.14301,2.14301,-1.66366,7.407407407407407,10,3,2.2918999999999996,4,3.80667,3.80667,1.66366,14.133333333333333,13,0.46,03/05/2002,4-2-3-1,0.54,4-2-3-1,03/05/2002
3,2023,23369,2024-05-18 13:30:00,133,130,Stuttgart,Borussia Monchengladbach,BMG,STU,0,1.0928000000000002,0,1.65395,1.65395,-0.4535499999999999,19.833333333333332,7,3,1.6742,4,2.1075,2.1075,0.4535499999999999,20.705882352941178,10,0.6,4-2-3-1,4-1-4-1,0.4,4-1-4-1,4-2-3-1
3,2023,23370,2024-05-18 13:30:00,280,134,Heidenheim,Koln,COL,HEI,0,2.2603,1,2.70114,2.70114,1.23799,8.777777777777779,9,3,0.5461,4,1.46315,1.46315,-1.23799,15.0,7,0.48,4-2-3-1,4-2-3-1,0.52,4-2-3-1,4-2-3-1
3,2024,27742,2024-08-23 18:30:00,130,119,Borussia Monchengladbach,Bayer Leverkusen,LEV,BMG,3,2.4806,3,3.23588,2.30665,0.7899999999999998,18.2,10,0,0.3707,2,1.51665,1.51665,-0.7899999999999998,14.227272727272728,5,0.42,4-2-3-1,03/04/2003,0.58,03/04/2003,4-2-3-1
3,2024,27743,2024-08-24 13:30:00,136,268,RB Leipzig,Bochum,BOC,RBL,0,1.7233,0,1.31541,1.31541,0.3782759999999999,10.758620689655173,1,3,0.9835,1,0.937134,0.937134,-0.3782759999999999,12.916666666666666,8,0.63,4-2-2-2,04/04/2002,0.37,04/04/2002,4-2-2-2
3,2024,27744,2024-08-24 13:30:00,120,287,Hoffenheim,Holstein Kiel,KIE,HOF,0,0.4709,2,1.97238,1.97238,-1.0069,12.055555555555555,2,3,2.3924,3,3.73706,2.97928,1.0069,12.95,10,0.55,3-4-1-2,3-4-1-2,0.45,3-4-1-2,3-4-1-2
3,2024,27745,2024-08-24 13:30:00,135,133,Freiburg,Stuttgart,STU,FRE,0,0.0634,1,0.374185,0.374185,-2.640715,10.11111111111111,4,3,2.8978,3,3.0149,3.0149,2.640715,34.25,6,0.33,4-2-3-1,4-2-3-1,0.67,4-2-3-1,4-2-3-1
3,2024,27746,2024-08-24 13:30:00,121,123,Augsburg,Werder Bremen,WER,AUG,1,1.5149,2,1.54312,1.54312,0.2274100000000001,10.789473684210526,11,1,1.193,2,1.31571,1.31571,-0.2274100000000001,14.75,3,0.45,04/04/2002,03/05/2002,0.55,03/05/2002,04/04/2002
3,2024,27747,2024-08-24 13:30:00,125,240,Mainz,Union Berlin,UNI,MAI,1,0.5789,1,0.731569,0.731569,-1.0386609999999998,8.791666666666666,4,1,2.1965,1,1.77023,1.77023,1.0386609999999998,13.166666666666666,8,0.54,03/04/2003,03/04/2003,0.46,03/04/2003,03/04/2003
3,2024,27748,2024-08-24 16:30:00,129,132,Borussia Dortmund,Eintracht Frankfurt,EIN,DOR,0,0.7252000000000001,0,1.15188,1.15188,-0.7744199999999999,34.90909090909091,6,3,1.9957000000000005,2,1.9263,1.9263,0.7744199999999999,10.055555555555555,6,0.7,03/04/2003,4-2-3-1,0.3,4-2-3-1,03/04/2003
3,2024,27749,2024-08-25 13:30:00,131,117,Wolfsburg,Bayern Munich,BAY,WOL,3,1.418,3,2.17538,2.17538,0.8519000000000001,7.125,9,0,1.3304,2,2.08125,1.32348,-0.8519000000000001,14.0,3,0.29,4-2-3-1,4-2-3-1,0.71,4-2-3-1,4-2-3-1
3,2024,27750,2024-08-25 15:30:00,288,280,Saint Pauli,Heidenheim,HEI,SPA,3,1.3808000000000002,2,1.16833,1.16833,0.00743,13.333333333333334,1,0,1.2938,0,1.1609,1.1609,-0.00743,7.956521739130435,2,0.61,03/05/2002,4-2-3-1,0.39,4-2-3-1,03/05/2002
3,2024,27751,2024-08-30 18:30:00,240,288,Union Berlin,Saint Pauli,SPA,UNI,0,0.9653,0,0.644857,0.644857,-0.4039429999999999,11.333333333333334,4,3,1.7003,1,1.0488,1.0488,0.4039429999999999,25.133333333333333,6,0.39,03/04/2003,3-1-4-2,0.61,3-1-4-2,03/04/2003
3,2024,27752,2024-08-31 13:30:00,268,130,Bochum,Borussia Monchengladbach,BMG,BOC,3,2.6088,2,2.66887,2.66887,1.750241,15.0,9,0,0.27,0,0.918629,0.918629,-1.750241,12.88888888888889,6,0.38,04/04/2002,4-2-3-1,0.62,4-2-3-1,04/04/2002
3,2024,27753,2024-08-31 13:30:00,123,129,Werder Bremen,Borussia Dortmund,DOR,WER,1,1.9954,0,0.918302,0.918302,0.639769,12.521739130434783,2,1,0.6456999999999999,0,0.278533,0.278533,-0.639769,18.26315789473684,9,0.47,03/05/2002,4-2-3-1,0.53,4-2-3-1,03/05/2002
3,2024,27754,2024-08-31 13:30:00,287,131,Holstein Kiel,Wolfsburg,WOL,KIE,3,1.8455,2,1.4619,1.4619,0.56701,9.5,5,0,0.8815999999999999,0,0.89489,0.89489,-0.56701,8.0,6,0.54,04/04/2002,4-2-3-1,0.46,4-2-3-1,04/04/2002
3,2024,27755,2024-08-31 13:30:00,133,125,Stuttgart,Mainz,MAI,STU,1,0.2549,3,1.95179,1.19402,-3.01938,13.391304347826088,6,1,2.6429,3,4.2134,4.2134,3.01938,9.705882352941176,12,0.64,4-2-3-1,03/04/2003,0.36,03/04/2003,4-2-3-1
3,2024,27756,2024-08-31 13:30:00,132,120,Eintracht Frankfurt,Hoffenheim,HOF,EIN,0,0.212,1,0.832386,0.832386,-1.852684,17.25,4,3,2.6611999999999996,3,2.68507,2.68507,1.852684,9.8,12,0.51,03/04/2003,3-4-1-2,0.5,3-4-1-2,03/04/2003
